species_common_name,species_slug,audio_event_id,item_dir,package_status,source_resolution_kind,source_audio_resolved
Superb Fairywren,superb_fairywren,2247109,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/076_audioevent_2247109,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/076_audioevent_2247109/downloaded_source.webm
Superb Fairywren,superb_fairywren,23201115,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/077_audioevent_23201115,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/077_audioevent_23201115/downloaded_source.webm
Superb Fairywren,superb_fairywren,1207377,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/078_audioevent_1207377,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/078_audioevent_1207377/downloaded_source.webm
Superb Fairywren,superb_fairywren,2455336,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/079_audioevent_2455336,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/079_audioevent_2455336/downloaded_source.webm
Superb Fairywren,superb_fairywren,12520132,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/080_audioevent_12520132,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/080_audioevent_12520132/downloaded_source.webm
Superb Fairywren,superb_fairywren,4716372,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/081_audioevent_4716372,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/081_audioevent_4716372/downloaded_source.webm
Superb Fairywren,superb_fairywren,24116715,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/082_audioevent_24116715,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/082_audioevent_24116715/downloaded_source.webm
Superb Fairywren,superb_fairywren,24116605,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/083_audioevent_24116605,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/083_audioevent_24116605/downloaded_source.webm
Superb Fairywren,superb_fairywren,15119564,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/084_audioevent_15119564,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/084_audioevent_15119564/downloaded_source.webm
Superb Fairywren,superb_fairywren,3841033,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/085_audioevent_3841033,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/085_audioevent_3841033/downloaded_source.webm
Superb Fairywren,superb_fairywren,14932779,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/086_audioevent_14932779,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/086_audioevent_14932779/downloaded_source.webm
Superb Fairywren,superb_fairywren,12965468,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/087_audioevent_12965468,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/087_audioevent_12965468/downloaded_source.webm
Superb Fairywren,superb_fairywren,10969895,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/088_audioevent_10969895,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/088_audioevent_10969895/downloaded_source.webm
Superb Fairywren,superb_fairywren,14932736,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/089_audioevent_14932736,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/089_audioevent_14932736/downloaded_source.webm
Superb Fairywren,superb_fairywren,20766920,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/090_audioevent_20766920,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/090_audioevent_20766920/downloaded_source.webm
Superb Fairywren,superb_fairywren,16093203,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/091_audioevent_16093203,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/092_audioevent_16093203/downloaded_source.webm
Superb Fairywren,superb_fairywren,8188313,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/092_audioevent_8188313,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/093_audioevent_8188313/downloaded_source.webm
Superb Fairywren,superb_fairywren,14932792,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/093_audioevent_14932792,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/094_audioevent_14932792/downloaded_source.webm
Superb Fairywren,superb_fairywren,758568,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/094_audioevent_758568,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/095_audioevent_758568/downloaded_source.webm
Superb Fairywren,superb_fairywren,11529886,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/095_audioevent_11529886,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/096_audioevent_11529886/downloaded_source.webm
Superb Fairywren,superb_fairywren,22805728,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/096_audioevent_22805728,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/097_audioevent_22805728/downloaded_source.webm
Superb Fairywren,superb_fairywren,374334,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/097_audioevent_374334,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/098_audioevent_374334/downloaded_source.webm
Superb Fairywren,superb_fairywren,11641320,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/098_audioevent_11641320,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/099_audioevent_11641320/downloaded_source.webm
Superb Fairywren,superb_fairywren,11641296,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/099_audioevent_11641296,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/superb_fairywren/samples/100_audioevent_11641296/downloaded_source.webm
Superb Fairywren,superb_fairywren,12520146,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/100_audioevent_12520146,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/superb_fairywren/samples/100_audioevent_12520146/downloaded_source.webm
Tawny Frogmouth,tawny_frogmouth,17307198,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/tawny_frogmouth/samples/001_audioevent_17307198,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/tawny_frogmouth/samples/001_audioevent_17307198/downloaded_source.webm
Tawny Frogmouth,tawny_frogmouth,17307196,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/tawny_frogmouth/samples/002_audioevent_17307196,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/tawny_frogmouth/samples/002_audioevent_17307196/downloaded_source.webm
Tawny Frogmouth,tawny_frogmouth,17307208,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/tawny_frogmouth/samples/003_audioevent_17307208,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/tawny_frogmouth/samples/003_audioevent_17307208/downloaded_source.webm
Tawny Frogmouth,tawny_frogmouth,17307207,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/tawny_frogmouth/samples/004_audioevent_17307207,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/tawny_frogmouth/samples/004_audioevent_17307207/downloaded_source.webm
Tawny Frogmouth,tawny_frogmouth,17307154,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/tawny_frogmouth/samples/005_audioevent_17307154,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/tawny_frogmouth/samples/005_audioevent_17307154/downloaded_source.webm
Tawny Frogmouth,tawny_frogmouth,17307191,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/tawny_frogmouth/samples/006_audioevent_17307191,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/tawny_frogmouth/samples/006_audioevent_17307191/downloaded_source.webm
Tawny Frogmouth,tawny_frogmouth,17307177,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/tawny_frogmouth/samples/007_audioevent_17307177,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/tawny_frogmouth/samples/007_audioevent_17307177/downloaded_source.webm
Tawny Frogmouth,tawny_frogmouth,17307162,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/tawny_frogmouth/samples/008_audioevent_17307162,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/tawny_frogmouth/samples/008_audioevent_17307162/downloaded_source.webm
Tawny Frogmouth,tawny_frogmouth,17307155,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/tawny_frogmouth/samples/009_audioevent_17307155,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/tawny_frogmouth/samples/009_audioevent_17307155/downloaded_source.webm
Tawny Frogmouth,tawny_frogmouth,17307214,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/tawny_frogmouth/samples/010_audioevent_17307214,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/tawny_frogmouth/samples/010_audioevent_17307214/downloaded_source.webm
Tawny Frogmouth,tawny_frogmouth,5902048,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/tawny_frogmouth/samples/011_audioevent_5902048,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/tawny_frogmouth/samples/011_audioevent_5902048/downloaded_source.webm
Tawny Frogmouth,tawny_frogmouth,5902059,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/tawny_frogmouth/samples/012_audioevent_5902059,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/tawny_frogmouth/samples/012_audioevent_5902059/downloaded_source.webm
Tawny Frogmouth,tawny_frogmouth,5902006,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/tawny_frogmouth/samples/013_audioevent_5902006,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/tawny_frogmouth/samples/013_audioevent_5902006/downloaded_source.webm
Tawny Frogmouth,tawny_frogmouth,5901989,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/tawny_frogmouth/samples/014_audioevent_5901989,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/tawny_frogmouth/samples/014_audioevent_5901989/downloaded_source.webm
