asset_id,clip_path,source_type,source_site_id,source_recording_id,start_s,end_s,duration_s,recording_group_id,near_duplicate_group_id,selection_rank_in_group,sample_rate,channels,primary_weather,has_rain,has_wind,has_thunder,rain_intensity,wind_intensity,thunder_intensity,mixed_weather,layer_d_role,layer_d_use,analysis_use,analysis_label_quality,human_audit_status,human_weather_label,human_notes,clap_rain_score,clap_wind_score,clap_thunder_score,clap_top_label,contamination_label,contamination_score,env_bucket,env_rain_mm,env_daily_rain_mm,env_wind_speed_ms,env_wind_max_ms,audio_rms_dbfs,audio_peak_dbfs,audio_clipping_ratio,quality_flags,run_id,provenance_json
site_mvp002_site257_445534_005193_005208,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_mvp_002/wind_primary/wind_primary__wind__site257_445534_005193_005208.wav,site,257,445534,5193.0,5208.0,15.0,site257_445534,site257_445534_005193_005208,312,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,primary,site_ready_pool,site_policy_v03_provisional,site_ready,wind,clear_wind_target_score,0.349904,0.461748,0.375999,wind,human_or_machine,0.284915,wind_env_prior,0.0,0.0,2.71,4.77,-43.31,-27.196,0.0,site_ready;server_a_promoted;local_staging,site_mvp_002_rain_expansion,"{""site_id"":""257"",""recording_id"":""445534"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_445534/site_257_item_445534_clip_018.webm"",""source_manifest"":""/Users/murphy/Documents/Codex/2026-05-28/spacerobot-268369-comp-6000-capstone2-https-2/debug/site_weather_layer_d_assets_mvp_002_rain_expansion/layer_d_ready_manifest.csv"",""server_a_source_dir"":""/home/ubuntu/layer_b_site_weather_job/runs/mvp_pool_20260531_002_rain_expansion_layer_d_assets_accept_only/assets_wav_22050_mono"",""promotion_policy_version"":""site_weather_candidate_promotion_v0.1"",""candidate_pool_policy_version"":""site_weather_candidate_pool_v0.2""}"
site_nov2019_storm001_site257_214657_001545_001575,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_nov2019_storm_scout_001/rain_wind_mixed/rain_wind_mixed__rain_wind__site257_214657_001545_001575.wav,site,257,214657,1545.0,1575.0,30.0,site257_214657,site257_214657_001545_001575,1,22050,1,rain+wind,true,true,false,medium,medium,none,true,rain_wind_mixed,primary,site_ready_pool,site_policy_v04_human_audited,site_ready,rain+wind,nov2019 storm scout001: promote_primary; what you hear / why,0.441348,0.456173,0.4976,storm,human_or_machine,0.197067,,,,,,-19.889,-0.0,0.000115,site_ready;nov2019_storm_scout001;human_promoted,site_nov2019_storm_scout_001_manual_promote,"{""site_id"":""257"",""recording_id"":""214657"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_214657/site_257_item_214657_clip_006.webm"",""source_manifest"":""debug/site_weather_nov2019_storm_scout_001/scored_windows_manifest.csv"",""audit_page"":""debug/site_weather_nov2019_storm_scout_001/listen.html"",""audit_item"":1,""human_accept"":""yes"",""human_weather_label"":""rain+wind"",""human_intensity"":""medium"",""human_pool_action"":""promote_primary"",""human_reject_reason"":""-"",""note"":""what you hear / why"",""promotion_policy_version"":""site_weather_nov2019_storm_scout_v0.1""}"
site_nov2019_storm001_site257_214871_006056_006086,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_nov2019_storm_scout_001/rain_wind_mixed/rain_wind_mixed__rain_wind__site257_214871_006056_006086.wav,site,257,214871,6056.0,6086.0,30.0,site257_214871,site257_214871_006056_006086,2,22050,1,rain+wind,true,true,false,medium,medium,none,true,rain_wind_mixed,primary,site_ready_pool,site_policy_v04_human_audited,site_ready,rain+wind,nov2019 storm scout001: promote_primary; what you hear / why,0.478136,0.504194,0.442565,storm,human_or_machine,0.304192,,,,,,-26.82,-7.996,0.0,site_ready;nov2019_storm_scout001;human_promoted,site_nov2019_storm_scout_001_manual_promote,"{""site_id"":""257"",""recording_id"":""214871"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_214871/site_257_item_214871_clip_021.webm"",""source_manifest"":""debug/site_weather_nov2019_storm_scout_001/scored_windows_manifest.csv"",""audit_page"":""debug/site_weather_nov2019_storm_scout_001/listen.html"",""audit_item"":2,""human_accept"":""yes"",""human_weather_label"":""rain+wind"",""human_intensity"":""medium"",""human_pool_action"":""promote_primary"",""human_reject_reason"":""-"",""note"":""what you hear / why"",""promotion_policy_version"":""site_weather_nov2019_storm_scout_v0.1""}"
site_nov2019_storm001_site257_214931_000076_000106,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_nov2019_storm_scout_001/rain_wind_mixed/rain_wind_mixed__rain_wind__site257_214931_000076_000106.wav,site,257,214931,76.0,106.0,30.0,site257_214931,site257_214931_000076_000106,3,22050,1,rain+wind,true,true,false,medium,medium,none,true,rain_wind_mixed,primary,site_ready_pool,site_policy_v04_human_audited,site_ready,rain+wind,nov2019 storm scout001: promote_primary; what you hear / why,0.413653,0.475731,0.499926,storm,human_or_machine,0.209715,,,,,,-20.852,-0.155,0.0,site_ready;nov2019_storm_scout001;human_promoted,site_nov2019_storm_scout_001_manual_promote,"{""site_id"":""257"",""recording_id"":""214931"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_214931/site_257_item_214931_clip_001.webm"",""source_manifest"":""debug/site_weather_nov2019_storm_scout_001/scored_windows_manifest.csv"",""audit_page"":""debug/site_weather_nov2019_storm_scout_001/listen.html"",""audit_item"":3,""human_accept"":""unreviewed"",""human_weather_label"":""rain+wind"",""human_intensity"":""medium"",""human_pool_action"":""promote_primary"",""human_reject_reason"":""-"",""note"":""what you hear / why"",""promotion_policy_version"":""site_weather_nov2019_storm_scout_v0.1""}"
site_nov2019_storm001_site257_214873_003175_003205,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_nov2019_storm_scout_001/rain_wind_mixed/rain_wind_mixed__rain_wind__site257_214873_003175_003205.wav,site,257,214873,3175.0,3205.0,30.0,site257_214873,site257_214873_003175_003205,4,22050,1,rain+wind,true,true,false,medium,medium,none,true,rain_wind_mixed,backup,site_backup_pool,site_policy_v04_human_audited,site_ready,rain+wind,nov2019 storm scout001: promote_backup; what you hear / why,0.457011,0.514823,0.404468,storm,human_or_machine,0.284534,,,,,,-27.414,-9.712,0.0,site_ready;nov2019_storm_scout001;human_promoted,site_nov2019_storm_scout_001_manual_promote,"{""site_id"":""257"",""recording_id"":""214873"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_214873/site_257_item_214873_clip_011.webm"",""source_manifest"":""debug/site_weather_nov2019_storm_scout_001/scored_windows_manifest.csv"",""audit_page"":""debug/site_weather_nov2019_storm_scout_001/listen.html"",""audit_item"":4,""human_accept"":""unreviewed"",""human_weather_label"":""rain+wind"",""human_intensity"":""medium"",""human_pool_action"":""promote_backup"",""human_reject_reason"":""-"",""note"":""what you hear / why"",""promotion_policy_version"":""site_weather_nov2019_storm_scout_v0.1""}"
site_nov2019_storm001_site257_214659_001558_001588,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_nov2019_storm_scout_001/rain_wind_mixed/rain_wind_mixed__rain_wind__site257_214659_001558_001588.wav,site,257,214659,1558.0,1588.0,30.0,site257_214659,site257_214659_001558_001588,5,22050,1,rain+wind,true,true,false,medium,medium,none,true,rain_wind_mixed,backup,site_backup_pool,site_policy_v04_human_audited,site_ready,rain+wind,nov2019 storm scout001: promote_backup; what you hear / why,0.444748,0.494989,0.432023,storm,human_or_machine,0.209,,,,,,-23.474,-0.115,0.0,site_ready;nov2019_storm_scout001;human_promoted,site_nov2019_storm_scout_001_manual_promote,"{""site_id"":""257"",""recording_id"":""214659"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_214659/site_257_item_214659_clip_006.webm"",""source_manifest"":""debug/site_weather_nov2019_storm_scout_001/scored_windows_manifest.csv"",""audit_page"":""debug/site_weather_nov2019_storm_scout_001/listen.html"",""audit_item"":5,""human_accept"":""unreviewed"",""human_weather_label"":""rain+wind"",""human_intensity"":""medium"",""human_pool_action"":""promote_backup"",""human_reject_reason"":""-"",""note"":""what you hear / why"",""promotion_policy_version"":""site_weather_nov2019_storm_scout_v0.1""}"
site_nov2019_storm001_site257_214871_006725_006755,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_nov2019_storm_scout_001/wind_primary/wind_primary__wind__site257_214871_006725_006755.wav,site,257,214871,6725.0,6755.0,30.0,site257_214871,site257_214871_006725_006755,6,22050,1,wind,false,true,false,none,heavy,none,false,wind_primary,primary,site_ready_pool,site_policy_v04_human_audited,site_ready,wind,nov2019 storm scout001: promote_primary; what you hear / why,0.49193,0.424003,0.421076,storm,human_or_machine,0.159664,,,,,,-16.258,0.0,0.000118,site_ready;nov2019_storm_scout001;human_promoted,site_nov2019_storm_scout_001_manual_promote,"{""site_id"":""257"",""recording_id"":""214871"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_214871/site_257_item_214871_clip_023.webm"",""source_manifest"":""debug/site_weather_nov2019_storm_scout_001/scored_windows_manifest.csv"",""audit_page"":""debug/site_weather_nov2019_storm_scout_001/listen.html"",""audit_item"":6,""human_accept"":""unreviewed"",""human_weather_label"":""wind"",""human_intensity"":""heavy"",""human_pool_action"":""promote_primary"",""human_reject_reason"":""-"",""note"":""what you hear / why"",""promotion_policy_version"":""site_weather_nov2019_storm_scout_v0.1""}"
site_nov2019_storm001_site257_214873_000601_000631,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_nov2019_storm_scout_001/wind_primary/wind_primary__wind__site257_214873_000601_000631.wav,site,257,214873,601.0,631.0,30.0,site257_214873,site257_214873_000601_000631,7,22050,1,wind,false,true,false,none,heavy,none,false,wind_primary,backup,site_backup_pool,site_policy_v04_human_audited,site_ready,wind,nov2019 storm scout001: promote_backup; what you hear / why,0.403082,0.451271,0.487746,storm,human_or_machine,0.216009,,,,,,-15.925,0.0,0.000294,site_ready;nov2019_storm_scout001;human_promoted,site_nov2019_storm_scout_001_manual_promote,"{""site_id"":""257"",""recording_id"":""214873"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_214873/site_257_item_214873_clip_003.webm"",""source_manifest"":""debug/site_weather_nov2019_storm_scout_001/scored_windows_manifest.csv"",""audit_page"":""debug/site_weather_nov2019_storm_scout_001/listen.html"",""audit_item"":7,""human_accept"":""unreviewed"",""human_weather_label"":""wind"",""human_intensity"":""heavy"",""human_pool_action"":""promote_backup"",""human_reject_reason"":""-"",""note"":""what you hear / why"",""promotion_policy_version"":""site_weather_nov2019_storm_scout_v0.1""}"
site_nov2019_storm001_site257_214876_002321_002351,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_nov2019_storm_scout_001/wind_primary/wind_primary__wind__site257_214876_002321_002351.wav,site,257,214876,2321.0,2351.0,30.0,site257_214876,site257_214876_002321_002351,9,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,backup,site_backup_pool,site_policy_v04_human_audited,site_ready,wind,nov2019 storm scout001: promote_backup; what you hear / why,0.382023,0.430021,0.506946,storm,human_or_machine,0.196978,,,,,,-22.25,0.0,8.5e-05,site_ready;nov2019_storm_scout001;human_promoted,site_nov2019_storm_scout_001_manual_promote,"{""site_id"":""257"",""recording_id"":""214876"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_214876/site_257_item_214876_clip_008.webm"",""source_manifest"":""debug/site_weather_nov2019_storm_scout_001/scored_windows_manifest.csv"",""audit_page"":""debug/site_weather_nov2019_storm_scout_001/listen.html"",""audit_item"":9,""human_accept"":""unreviewed"",""human_weather_label"":""wind"",""human_intensity"":""medium"",""human_pool_action"":""promote_backup"",""human_reject_reason"":""-"",""note"":""what you hear / why"",""promotion_policy_version"":""site_weather_nov2019_storm_scout_v0.1""}"
site_nov2019_storm001_site257_214717_000138_000168,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_nov2019_storm_scout_001/wind_primary/wind_primary__wind__site257_214717_000138_000168.wav,site,257,214717,138.0,168.0,30.0,site257_214717,site257_214717_000138_000168,10,22050,1,wind,false,true,false,none,medium,none,false,wind_primary,backup,site_backup_pool,site_policy_v04_human_audited,site_ready,wind,nov2019 storm scout001: promote_backup; what you hear / why,0.401997,0.49657,0.457125,storm,human_or_machine,0.255315,,,,,,-24.686,0.0,4.1e-05,site_ready;nov2019_storm_scout001;human_promoted,site_nov2019_storm_scout_001_manual_promote,"{""site_id"":""257"",""recording_id"":""214717"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_214717/site_257_item_214717_clip_001.webm"",""source_manifest"":""debug/site_weather_nov2019_storm_scout_001/scored_windows_manifest.csv"",""audit_page"":""debug/site_weather_nov2019_storm_scout_001/listen.html"",""audit_item"":10,""human_accept"":""unreviewed"",""human_weather_label"":""wind"",""human_intensity"":""medium"",""human_pool_action"":""promote_backup"",""human_reject_reason"":""-"",""note"":""what you hear / why"",""promotion_policy_version"":""site_weather_nov2019_storm_scout_v0.1""}"
site_nov2019_storm001_site257_214872_001700_001730,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_nov2019_storm_scout_001/thunder_backup/thunder_backup__thunder__site257_214872_001700_001730.wav,site,257,214872,1700.0,1730.0,30.0,site257_214872,site257_214872_001700_001730,12,22050,1,thunder,false,false,true,none,none,heavy,false,thunder_primary,backup,site_backup_pool,site_policy_v04_human_audited,maybe;human_maybe_review,thunder,nov2019 storm scout001: promote_backup; maybe? uncertain thunder,0.359455,0.409294,0.523259,thunder,human_or_machine,0.15019,,,,,,-17.652,0.0,0.000258,site_ready;nov2019_storm_scout001;human_promoted;human_maybe_review,site_nov2019_storm_scout_001_manual_promote,"{""site_id"":""257"",""recording_id"":""214872"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_214872/site_257_item_214872_clip_006.webm"",""source_manifest"":""debug/site_weather_nov2019_storm_scout_001/scored_windows_manifest.csv"",""audit_page"":""debug/site_weather_nov2019_storm_scout_001/listen.html"",""audit_item"":12,""human_accept"":""maybe"",""human_weather_label"":""thunder"",""human_intensity"":""heavy"",""human_pool_action"":""promote_backup"",""human_reject_reason"":""-"",""note"":""maybe? uncertain thunder"",""promotion_policy_version"":""site_weather_nov2019_storm_scout_v0.1""}"
site_nov2019_storm001_site257_214717_005213_005243,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_nov2019_storm_scout_001/wind_primary/wind_primary__wind__site257_214717_005213_005243.wav,site,257,214717,5213.0,5243.0,30.0,site257_214717,site257_214717_005213_005243,13,22050,1,wind,false,true,false,none,heavy,none,false,wind_primary,backup,site_backup_pool,site_policy_v04_human_audited,site_ready,wind,nov2019 storm scout001: promote_backup; what you hear / why,0.421784,0.449777,0.441723,storm,human_or_machine,0.206831,,,,,,-20.273,0.0,0.000111,site_ready;nov2019_storm_scout001;human_promoted,site_nov2019_storm_scout_001_manual_promote,"{""site_id"":""257"",""recording_id"":""214717"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_214717/site_257_item_214717_clip_018.webm"",""source_manifest"":""debug/site_weather_nov2019_storm_scout_001/scored_windows_manifest.csv"",""audit_page"":""debug/site_weather_nov2019_storm_scout_001/listen.html"",""audit_item"":13,""human_accept"":""unreviewed"",""human_weather_label"":""wind"",""human_intensity"":""heavy"",""human_pool_action"":""promote_backup"",""human_reject_reason"":""-"",""note"":""what you hear / why"",""promotion_policy_version"":""site_weather_nov2019_storm_scout_v0.1""}"
site_nov2019_storm001_site257_214707_000781_000811,acoustic_ai/layers/layer_b/attempts/murphy__smoke_1__curated_assets/data/weather/site_nov2019_storm_scout_001/thunder_backup/thunder_backup__thunder__site257_214707_000781_000811.wav,site,257,214707,781.0,811.0,30.0,site257_214707,site257_214707_000781_000811,17,22050,1,thunder,false,false,true,none,none,medium,false,thunder_primary,backup,site_backup_pool,site_policy_v04_human_audited,maybe;human_maybe_review,thunder,nov2019 storm scout001: promote_backup; maybe? uncertain thunder,0.359109,0.457926,0.473165,storm,human_or_machine,0.210738,,,,,,-20.629,-0.0,4e-05,site_ready;nov2019_storm_scout001;human_promoted;human_maybe_review,site_nov2019_storm_scout_001_manual_promote,"{""site_id"":""257"",""recording_id"":""214707"",""source_s3_uri"":""s3://eco-acoustic-data.store.adelaideuni.cloud/dataset/original/site_257_bowra-dry-a/downloaded_clips/site_257_item_214707/site_257_item_214707_clip_003.webm"",""source_manifest"":""debug/site_weather_nov2019_storm_scout_001/scored_windows_manifest.csv"",""audit_page"":""debug/site_weather_nov2019_storm_scout_001/listen.html"",""audit_item"":17,""human_accept"":""maybe"",""human_weather_label"":""thunder"",""human_intensity"":""medium"",""human_pool_action"":""promote_backup"",""human_reject_reason"":""-"",""note"":""maybe? uncertain thunder"",""promotion_policy_version"":""site_weather_nov2019_storm_scout_v0.1""}"
