segment_id,source_clip,t_start,t_end,duration_s,diel_bin,season,hour_sin,hour_cos,month_sin,month_cos
216594_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216594/site_257_item_216594_clip_005.webm,28.259,39.451,11.192,morning,autumn,0.866025,-0.5,0.866025,-0.5
216594_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216594/site_257_item_216594_clip_015.webm,180.907,190.938,10.031,morning,autumn,0.866025,-0.5,0.866025,-0.5
216594_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216594/site_257_item_216594_clip_020.webm,180.14,194.49,14.35,morning,autumn,0.866025,-0.5,0.866025,-0.5
216594_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216594/site_257_item_216594_clip_021.webm,110.179,125.272,15.093,morning,autumn,0.866025,-0.5,0.866025,-0.5
216594_clip021_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216594/site_257_item_216594_clip_021.webm,192.819,209.908,17.09,morning,autumn,0.866025,-0.5,0.866025,-0.5
216595_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216595/site_257_item_216595_clip_010.webm,37.013,47.856,10.844,dawn,autumn,1.0,0.0,0.866025,-0.5
216601_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_216601/site_257_item_216601_clip_007.webm,256.813,267.447,10.635,afternoon,autumn,-0.5,-0.866025,0.866025,-0.5
445525_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445525/site_257_item_445525_clip_012.webm,105.349,118.445,13.096,dawn,winter,1.0,0.0,-0.866025,-0.5
445525_clip012_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445525/site_257_item_445525_clip_012.webm,157.826,168.205,10.379,dawn,winter,1.0,0.0,-0.866025,-0.5
445532_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445532/site_257_item_445532_clip_004.webm,57.237,68.36,11.122,afternoon,winter,-0.5,-0.866025,-0.866025,-0.5
445532_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445532/site_257_item_445532_clip_008.webm,53.917,66.641,12.725,afternoon,winter,-0.5,-0.866025,-0.866025,-0.5
445532_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445532/site_257_item_445532_clip_019.webm,137.346,149.792,12.446,afternoon,winter,-0.5,-0.866025,-0.866025,-0.5
445532_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445532/site_257_item_445532_clip_020.webm,100.287,112.524,12.237,afternoon,winter,-0.5,-0.866025,-0.866025,-0.5
445534_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445534/site_257_item_445534_clip_002.webm,275.064,285.234,10.17,night,winter,-0.5,0.866025,-0.866025,-0.5
445534_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445534/site_257_item_445534_clip_004.webm,192.238,202.71,10.472,night,winter,-0.5,0.866025,-0.866025,-0.5
445534_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445534/site_257_item_445534_clip_006.webm,132.029,142.269,10.24,night,winter,-0.5,0.866025,-0.866025,-0.5
445534_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445534/site_257_item_445534_clip_010.webm,227.277,238.074,10.797,night,winter,-0.5,0.866025,-0.866025,-0.5
445534_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445534/site_257_item_445534_clip_011.webm,9.079,19.9,10.82,night,winter,-0.5,0.866025,-0.866025,-0.5
445534_clip011_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445534/site_257_item_445534_clip_011.webm,261.666,272.625,10.96,night,winter,-0.5,0.866025,-0.866025,-0.5
445534_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445534/site_257_item_445534_clip_015.webm,0.139,11.285,11.146,night,winter,-0.5,0.866025,-0.866025,-0.5
445534_clip015_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445534/site_257_item_445534_clip_015.webm,223.585,236.309,12.725,night,winter,-0.5,0.866025,-0.866025,-0.5
445534_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445534/site_257_item_445534_clip_020.webm,100.566,113.22,12.655,night,winter,-0.5,0.866025,-0.866025,-0.5
445534_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445534/site_257_item_445534_clip_022.webm,238.283,250.659,12.376,night,winter,-0.5,0.866025,-0.866025,-0.5
445534_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445534/site_257_item_445534_clip_023.webm,34.249,45.558,11.308,night,winter,-0.5,0.866025,-0.866025,-0.5
445534_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445534/site_257_item_445534_clip_024.webm,72.887,84.428,11.54,night,winter,-0.5,0.866025,-0.866025,-0.5
445574_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445574/site_257_item_445574_clip_008.webm,236.542,247.13,10.588,dawn,spring,1.0,0.0,-1.0,-0.0
445574_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445574/site_257_item_445574_clip_013.webm,89.211,99.474,10.263,dawn,spring,1.0,0.0,-1.0,-0.0
445574_clip013_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445574/site_257_item_445574_clip_013.webm,144.358,155.992,11.633,dawn,spring,1.0,0.0,-1.0,-0.0
445574_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445574/site_257_item_445574_clip_016.webm,237.006,248.036,11.029,dawn,spring,1.0,0.0,-1.0,-0.0
445574_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445574/site_257_item_445574_clip_019.webm,71.448,82.733,11.285,dawn,spring,1.0,0.0,-1.0,-0.0
445574_clip019_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445574/site_257_item_445574_clip_019.webm,137.439,150.79,13.351,dawn,spring,1.0,0.0,-1.0,-0.0
445574_clip019_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445574/site_257_item_445574_clip_019.webm,163.445,176.936,13.491,dawn,spring,1.0,0.0,-1.0,-0.0
445574_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445574/site_257_item_445574_clip_022.webm,77.833,90.836,13.003,dawn,spring,1.0,0.0,-1.0,-0.0
445574_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445574/site_257_item_445574_clip_023.webm,55.031,66.038,11.006,dawn,spring,1.0,0.0,-1.0,-0.0
445580_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445580/site_257_item_445580_clip_011.webm,80.829,94.923,14.095,morning,spring,0.866025,-0.5,-1.0,-0.0
445580_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445580/site_257_item_445580_clip_012.webm,71.401,81.409,10.008,morning,spring,0.866025,-0.5,-1.0,-0.0
445580_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445580/site_257_item_445580_clip_013.webm,101.355,114.103,12.748,morning,spring,0.866025,-0.5,-1.0,-0.0
445580_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445580/site_257_item_445580_clip_014.webm,139.9,150.767,10.867,morning,spring,0.866025,-0.5,-1.0,-0.0
445580_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445580/site_257_item_445580_clip_016.webm,236.147,249.615,13.468,morning,spring,0.866025,-0.5,-1.0,-0.0
445580_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445580/site_257_item_445580_clip_019.webm,139.854,151.348,11.494,morning,spring,0.866025,-0.5,-1.0,-0.0
445582_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445582/site_257_item_445582_clip_004.webm,160.682,171.34,10.658,afternoon,spring,-0.5,-0.866025,-1.0,-0.0
445582_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445582/site_257_item_445582_clip_009.webm,249.127,260.946,11.819,afternoon,spring,-0.5,-0.866025,-1.0,-0.0
445582_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445582/site_257_item_445582_clip_010.webm,207.772,218.128,10.356,afternoon,spring,-0.5,-0.866025,-1.0,-0.0
445582_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445582/site_257_item_445582_clip_016.webm,261.387,272.347,10.96,afternoon,spring,-0.5,-0.866025,-1.0,-0.0
445582_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445582/site_257_item_445582_clip_017.webm,105.302,118.19,12.887,afternoon,spring,-0.5,-0.866025,-1.0,-0.0
445582_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445582/site_257_item_445582_clip_018.webm,129.916,139.923,10.008,afternoon,spring,-0.5,-0.866025,-1.0,-0.0
445582_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445582/site_257_item_445582_clip_020.webm,185.69,198.461,12.771,afternoon,spring,-0.5,-0.866025,-1.0,-0.0
445582_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445582/site_257_item_445582_clip_022.webm,282.587,293.152,10.565,afternoon,spring,-0.5,-0.866025,-1.0,-0.0
445759_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445759/site_257_item_445759_clip_002.webm,281.565,293.384,11.819,dawn,spring,1.0,0.0,-1.0,-0.0
445759_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445759/site_257_item_445759_clip_005.webm,64.505,77.833,13.328,dawn,spring,1.0,0.0,-1.0,-0.0
445759_clip005_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445759/site_257_item_445759_clip_005.webm,185.922,198.949,13.026,dawn,spring,1.0,0.0,-1.0,-0.0
445759_clip005_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445759/site_257_item_445759_clip_005.webm,262.455,277.687,15.232,dawn,spring,1.0,0.0,-1.0,-0.0
445759_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445759/site_257_item_445759_clip_006.webm,222.795,238.074,15.279,dawn,spring,1.0,0.0,-1.0,-0.0
445759_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445759/site_257_item_445759_clip_007.webm,50.109,60.163,10.054,dawn,spring,1.0,0.0,-1.0,-0.0
445759_clip007_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445759/site_257_item_445759_clip_007.webm,125.643,142.524,16.881,dawn,spring,1.0,0.0,-1.0,-0.0
445759_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445759/site_257_item_445759_clip_008.webm,162.633,175.311,12.678,dawn,spring,1.0,0.0,-1.0,-0.0
445759_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445759/site_257_item_445759_clip_009.webm,123.228,133.515,10.286,dawn,spring,1.0,0.0,-1.0,-0.0
445759_clip009_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445759/site_257_item_445759_clip_009.webm,200.365,210.884,10.519,dawn,spring,1.0,0.0,-1.0,-0.0
445759_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445759/site_257_item_445759_clip_010.webm,280.636,293.361,12.725,dawn,spring,1.0,0.0,-1.0,-0.0
445759_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445759/site_257_item_445759_clip_015.webm,252.587,263.5,10.913,dawn,spring,1.0,0.0,-1.0,-0.0
445759_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445759/site_257_item_445759_clip_016.webm,254.259,264.382,10.124,dawn,spring,1.0,0.0,-1.0,-0.0
445759_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445759/site_257_item_445759_clip_018.webm,181.348,192.842,11.494,dawn,spring,1.0,0.0,-1.0,-0.0
445759_clip018_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445759/site_257_item_445759_clip_018.webm,206.658,218.128,11.471,dawn,spring,1.0,0.0,-1.0,-0.0
445759_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445759/site_257_item_445759_clip_024.webm,182.904,193.12,10.217,dawn,spring,1.0,0.0,-1.0,-0.0
445765_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445765/site_257_item_445765_clip_001.webm,163.863,177.424,13.56,morning,spring,0.866025,-0.5,-1.0,-0.0
445765_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445765/site_257_item_445765_clip_002.webm,218.059,228.391,10.333,morning,spring,0.866025,-0.5,-1.0,-0.0
445765_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445765/site_257_item_445765_clip_007.webm,246.248,260.156,13.909,morning,spring,0.866025,-0.5,-1.0,-0.0
445765_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445765/site_257_item_445765_clip_008.webm,276.944,288.345,11.401,morning,spring,0.866025,-0.5,-1.0,-0.0
445765_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445765/site_257_item_445765_clip_011.webm,91.463,101.634,10.17,morning,spring,0.866025,-0.5,-1.0,-0.0
445765_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445765/site_257_item_445765_clip_017.webm,92.532,104.815,12.283,morning,spring,0.866025,-0.5,-1.0,-0.0
445765_clip017_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445765/site_257_item_445765_clip_017.webm,223.237,235.404,12.167,morning,spring,0.866025,-0.5,-1.0,-0.0
445765_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445765/site_257_item_445765_clip_018.webm,51.641,62.694,11.053,morning,spring,0.866025,-0.5,-1.0,-0.0
445765_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445765/site_257_item_445765_clip_022.webm,95.086,107.276,12.19,morning,spring,0.866025,-0.5,-1.0,-0.0
445765_clip022_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445765/site_257_item_445765_clip_022.webm,239.375,250.032,10.658,morning,spring,0.866025,-0.5,-1.0,-0.0
445765_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445765/site_257_item_445765_clip_024.webm,63.414,80.248,16.834,morning,spring,0.866025,-0.5,-1.0,-0.0
4881_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4881/site_257_item_4881_clip_001.webm,259.994,270.907,10.913,dawn,spring,1.0,0.0,-0.866025,0.5
4881_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4881/site_257_item_4881_clip_003.webm,101.1,111.363,10.263,dawn,spring,1.0,0.0,-0.866025,0.5
4881_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4881/site_257_item_4881_clip_004.webm,127.431,145.032,17.601,dawn,spring,1.0,0.0,-0.866025,0.5
4881_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4881/site_257_item_4881_clip_005.webm,249.243,262.734,13.491,dawn,spring,1.0,0.0,-0.866025,0.5
4881_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4881/site_257_item_4881_clip_008.webm,184.761,199.297,14.536,dawn,spring,1.0,0.0,-0.866025,0.5
4881_clip008_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4881/site_257_item_4881_clip_008.webm,219.127,229.924,10.797,dawn,spring,1.0,0.0,-0.866025,0.5
4881_clip008_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4881/site_257_item_4881_clip_008.webm,245.087,256.906,11.819,dawn,spring,1.0,0.0,-0.866025,0.5
4881_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4881/site_257_item_4881_clip_009.webm,205.636,218.384,12.748,dawn,spring,1.0,0.0,-0.866025,0.5
4881_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4881/site_257_item_4881_clip_011.webm,230.574,242.091,11.517,dawn,spring,1.0,0.0,-0.866025,0.5
4881_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4881/site_257_item_4881_clip_014.webm,61.951,73.514,11.564,dawn,spring,1.0,0.0,-0.866025,0.5
4881_clip014_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4881/site_257_item_4881_clip_014.webm,106.974,120.837,13.862,dawn,spring,1.0,0.0,-0.866025,0.5
4881_clip014_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4881/site_257_item_4881_clip_014.webm,168.67,179.165,10.495,dawn,spring,1.0,0.0,-0.866025,0.5
4881_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4881/site_257_item_4881_clip_016.webm,153.321,166.371,13.05,dawn,spring,1.0,0.0,-0.866025,0.5
4881_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4881/site_257_item_4881_clip_019.webm,15.999,26.448,10.449,dawn,spring,1.0,0.0,-0.866025,0.5
4881_clip019_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4881/site_257_item_4881_clip_019.webm,142.919,154.088,11.169,dawn,spring,1.0,0.0,-0.866025,0.5
4881_clip019_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4881/site_257_item_4881_clip_019.webm,193.863,204.336,10.472,dawn,spring,1.0,0.0,-0.866025,0.5
4881_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4881/site_257_item_4881_clip_020.webm,204.22,214.46,10.24,dawn,spring,1.0,0.0,-0.866025,0.5
4881_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4881/site_257_item_4881_clip_022.webm,78.414,88.561,10.147,dawn,spring,1.0,0.0,-0.866025,0.5
4881_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4881/site_257_item_4881_clip_023.webm,226.069,236.774,10.704,dawn,spring,1.0,0.0,-0.866025,0.5
4883_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4883/site_257_item_4883_clip_001.webm,17.879,30.999,13.119,night,spring,-0.5,0.866025,-0.866025,0.5
4883_clip001_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4883/site_257_item_4883_clip_001.webm,142.454,154.459,12.005,night,spring,-0.5,0.866025,-0.866025,0.5
4883_clip001_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4883/site_257_item_4883_clip_001.webm,267.192,278.756,11.564,night,spring,-0.5,0.866025,-0.866025,0.5
4883_clip001_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4883/site_257_item_4883_clip_001.webm,285.814,296.078,10.263,night,spring,-0.5,0.866025,-0.866025,0.5
4883_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4883/site_257_item_4883_clip_003.webm,137.671,151.023,13.351,night,spring,-0.5,0.866025,-0.866025,0.5
4883_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4883/site_257_item_4883_clip_005.webm,272.417,283.353,10.937,night,spring,-0.5,0.866025,-0.866025,0.5
4883_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4883/site_257_item_4883_clip_008.webm,152.16,165.303,13.142,night,spring,-0.5,0.866025,-0.866025,0.5
4883_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4883/site_257_item_4883_clip_009.webm,281.728,292.943,11.215,night,spring,-0.5,0.866025,-0.866025,0.5
4883_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4883/site_257_item_4883_clip_011.webm,53.267,63.925,10.658,night,spring,-0.5,0.866025,-0.866025,0.5
4883_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4883/site_257_item_4883_clip_012.webm,221.054,232.409,11.355,night,spring,-0.5,0.866025,-0.866025,0.5
